ID_SAPS,SAPS,fecha,vacunas_tipo,vacunas_cantidad
91,Dr. Pedro Blugerman,2020-04-01,DPT,8
91,Dr. Pedro Blugerman,2020-04-01,DPT (a),2
91,Dr. Pedro Blugerman,2020-04-01,DOBLE VIRAL,9
91,Dr. Pedro Blugerman,2020-04-01,HPV,6
91,Dr. Pedro Blugerman,2020-04-01,NEUMOCOCICA NO CONJUGADA,10
45,Dr. Saul Calmanash,2020-04-01,SALK,1
45,Dr. Saul Calmanash,2020-04-01,ROTAVIRUS,1
45,Dr. Saul Calmanash,2020-04-01,PENTAVALENTE,1
45,Dr. Saul Calmanash,2020-04-01,NEUMOCOCICA CONJUGADA,3
45,Dr. Saul Calmanash,2020-04-01,TRIPLE VIRAL,1
45,Dr. Saul Calmanash,2020-04-01,ANTI GRIPAL,110
45,Dr. Saul Calmanash,2020-04-01,HEPATITIS A,1
45,Dr. Saul Calmanash,2020-04-01,DPT (a),1
45,Dr. Saul Calmanash,2020-04-01,NEUMOCOCICA NO CONJUGADA,3
34,Dr. Marcelino Vera,2020-04-01,HEPATITIS B,3
34,Dr. Marcelino Vera,2020-04-01,SALK,4
34,Dr. Marcelino Vera,2020-04-01,ROTAVIRUS,4
34,Dr. Marcelino Vera,2020-04-01,PENTAVALENTE,9
34,Dr. Marcelino Vera,2020-04-01,NEUMOCOCICA CONJUGADA,10
34,Dr. Marcelino Vera,2020-04-01,SABIN ORAL,6
34,Dr. Marcelino Vera,2020-04-01,TRIPLE VIRAL,2
34,Dr. Marcelino Vera,2020-04-01,ANTI GRIPAL,143
34,Dr. Marcelino Vera,2020-04-01,MENINGOCOC.,6
34,Dr. Marcelino Vera,2020-04-01,DPT,2
34,Dr. Marcelino Vera,2020-04-01,DPT (a),2
34,Dr. Marcelino Vera,2020-04-01,HPV,2
32,Dr. Manuel Cassuso,2020-04-01,HEPATITIS B,5
32,Dr. Manuel Cassuso,2020-04-01,SALK,13
32,Dr. Manuel Cassuso,2020-04-01,ROTAVIRUS,14
32,Dr. Manuel Cassuso,2020-04-01,PENTAVALENTE,18
32,Dr. Manuel Cassuso,2020-04-01,NEUMOCOCICA CONJUGADA,23
32,Dr. Manuel Cassuso,2020-04-01,SABIN ORAL,7
32,Dr. Manuel Cassuso,2020-04-01,TRIPLE VIRAL,12
32,Dr. Manuel Cassuso,2020-04-01,ANTI GRIPAL,149
32,Dr. Manuel Cassuso,2020-04-01,HEPATITIS A,8
32,Dr. Manuel Cassuso,2020-04-01,VARICELA,5
32,Dr. Manuel Cassuso,2020-04-01,MENINGOCOC.,10
32,Dr. Manuel Cassuso,2020-04-01,DPT (a),10
32,Dr. Manuel Cassuso,2020-04-01,DOBLE BACTERIANA,10
32,Dr. Manuel Cassuso,2020-04-01,HPV,13
32,Dr. Manuel Cassuso,2020-04-01,NEUMOCOCICA NO CONJUGADA,2
76,Dr. Romilio Monzón,2020-04-01,HEPATITIS B,12
76,Dr. Romilio Monzón,2020-04-01,SALK,15
76,Dr. Romilio Monzón,2020-04-01,ROTAVIRUS,15
76,Dr. Romilio Monzón,2020-04-01,PENTAVALENTE,24
76,Dr. Romilio Monzón,2020-04-01,NEUMOCOCICA CONJUGADA,30
76,Dr. Romilio Monzón,2020-04-01,SABIN ORAL,8
76,Dr. Romilio Monzón,2020-04-01,TRIPLE VIRAL,5
76,Dr. Romilio Monzón,2020-04-01,ANTI GRIPAL,28
76,Dr. Romilio Monzón,2020-04-01,HEPATITIS A,4
76,Dr. Romilio Monzón,2020-04-01,VARICELA,2
76,Dr. Romilio Monzón,2020-04-01,MENINGOCOC.,16
76,Dr. Romilio Monzón,2020-04-01,FIEBRE AMARILLA,5
76,Dr. Romilio Monzón,2020-04-01,DPT,1
76,Dr. Romilio Monzón,2020-04-01,DPT (a),10
76,Dr. Romilio Monzón,2020-04-01,DOBLE BACTERIANA,3
76,Dr. Romilio Monzón,2020-04-01,HPV,4
76,Dr. Romilio Monzón,2020-04-01,MENINGOCOC.,5
36,Esperanza,2020-04-01,HEPATITIS B,2
36,Esperanza,2020-04-01,SALK,13
36,Esperanza,2020-04-01,ROTAVIRUS,11
36,Esperanza,2020-04-01,PENTAVALENTE,20
36,Esperanza,2020-04-01,NEUMOCOCICA CONJUGADA,18
36,Esperanza,2020-04-01,SABIN ORAL,10
36,Esperanza,2020-04-01,TRIPLE VIRAL,7
36,Esperanza,2020-04-01,ANTI GRIPAL,115
36,Esperanza,2020-04-01,HEPATITIS A,5
36,Esperanza,2020-04-01,VARICELA,2
36,Esperanza,2020-04-01,MENINGOCOC.,15
36,Esperanza,2020-04-01,DPT,2
36,Esperanza,2020-04-01,DPT (a),4
36,Esperanza,2020-04-01,DOBLE BACTERIANA,4
36,Esperanza,2020-04-01,HPV,3
79,Quinta Ferre,2020-04-01,SALK,1
79,Quinta Ferre,2020-04-01,ROTAVIRUS,1
79,Quinta Ferre,2020-04-01,PENTAVALENTE,1
79,Quinta Ferre,2020-04-01,NEUMOCOCICA CONJUGADA,1
79,Quinta Ferre,2020-04-01,SABIN ORAL,4
79,Quinta Ferre,2020-04-01,TRIPLE VIRAL,5
79,Quinta Ferre,2020-04-01,ANTI GRIPAL,50
79,Quinta Ferre,2020-04-01,HEPATITIS A,3
79,Quinta Ferre,2020-04-01,MENINGOCOC.,1
79,Quinta Ferre,2020-04-01,DPT,1
79,Quinta Ferre,2020-04-01,DPT (a),1
79,Quinta Ferre,2020-04-01,DOBLE BACTERIANA,1
79,Quinta Ferre,2020-04-01,HPV,1
10003,Guemes,2020-04-01,HEPATITIS B,3
10003,Guemes,2020-04-01,SALK,9
10003,Guemes,2020-04-01,ROTAVIRUS,9
10003,Guemes,2020-04-01,PENTAVALENTE,18
10003,Guemes,2020-04-01,NEUMOCOCICA CONJUGADA,19
10003,Guemes,2020-04-01,SABIN ORAL,14
10003,Guemes,2020-04-01,TRIPLE VIRAL,5
10003,Guemes,2020-04-01,ANTI GRIPAL,175
10003,Guemes,2020-04-01,HEPATITIS A,3
10003,Guemes,2020-04-01,VARICELA,1
10003,Guemes,2020-04-01,MENINGOCOC.,10
10003,Guemes,2020-04-01,DPT,4
10003,Guemes,2020-04-01,DPT (a),5
10003,Guemes,2020-04-01,HPV,5
54,Itati,2020-04-01,HEPATITIS B,5
54,Itati,2020-04-01,SALK,2
54,Itati,2020-04-01,ROTAVIRUS,2
54,Itati,2020-04-01,PENTAVALENTE,12
54,Itati,2020-04-01,NEUMOCOCICA CONJUGADA,14
54,Itati,2020-04-01,SABIN ORAL,9
54,Itati,2020-04-01,TRIPLE VIRAL,8
54,Itati,2020-04-01,ANTI GRIPAL,157
54,Itati,2020-04-01,HEPATITIS A,6
54,Itati,2020-04-01,VARICELA,6
54,Itati,2020-04-01,MENINGOCOC.,15
54,Itati,2020-04-01,DPT,2
54,Itati,2020-04-01,DPT (a),5
54,Itati,2020-04-01,DOBLE BACTERIANA,6
54,Itati,2020-04-01,HPV,4
10001,Dr. Korimblum,2020-04-01,ROTAVIRUS,4
10001,Dr. Korimblum,2020-04-01,PENTAVALENTE,11
10001,Dr. Korimblum,2020-04-01,NEUMOCOCICA CONJUGADA,4
10001,Dr. Korimblum,2020-04-01,SABIN ORAL,9
10001,Dr. Korimblum,2020-04-01,TRIPLE VIRAL,1
10001,Dr. Korimblum,2020-04-01,ANTI GRIPAL,167
10001,Dr. Korimblum,2020-04-01,HEPATITIS A,1
10001,Dr. Korimblum,2020-04-01,VARICELA,2
10001,Dr. Korimblum,2020-04-01,MENINGOCOC.,3
10001,Dr. Korimblum,2020-04-01,DPT,4
10001,Dr. Korimblum,2020-04-01,DPT (a),1
10001,Dr. Korimblum,2020-04-01,HPV,3
10001,Dr. Korimblum,2020-04-01,NEUMOCOCICA NO CONJUGADA,14
88,Dr. Lifschitz,2020-04-01,HEPATITIS B,3
88,Dr. Lifschitz,2020-04-01,PENTAVALENTE,1
